,Open,High,Low,Close,Adj Close,Volume,Date,company
0,59.049999,59.049999,54.689999,56.049999,56.049999,173000.0,2021-07-06T00:00:00,BOOM
1,56.169998,57.0,54.220001,55.139999,55.139999,161800.0,2021-07-07T00:00:00,BOOM
2,53.98,55.029999,52.830002,54.639999,54.639999,140500.0,2021-07-08T00:00:00,BOOM
3,55.630001,57.41,55.16,57.049999,57.049999,72200.0,2021-07-09T00:00:00,BOOM
4,56.360001,57.759998,55.790001,57.400002,57.400002,90300.0,2021-07-12T00:00:00,BOOM
5,57.139999,57.139999,55.259998,55.939999,55.939999,78300.0,2021-07-13T00:00:00,BOOM
6,56.07,57.18,52.549999,52.82,52.82,79900.0,2021-07-14T00:00:00,BOOM
7,52.299999,53.130001,51.060001,51.32,51.32,119900.0,2021-07-15T00:00:00,BOOM
8,52.290001,52.689999,50.189999,50.790001,50.790001,75900.0,2021-07-16T00:00:00,BOOM
9,48.970001,49.990002,47.32,48.360001,48.360001,126700.0,2021-07-19T00:00:00,BOOM
10,48.240002,50.299999,48.189999,49.84,49.84,188300.0,2021-07-20T00:00:00,BOOM
11,50.619999,52.59,50.080002,50.450001,50.450001,169600.0,2021-07-21T00:00:00,BOOM
12,50.529999,50.759998,46.52,47.169998,47.169998,309200.0,2021-07-22T00:00:00,BOOM
13,41.880001,43.959999,41.279999,41.84,41.84,955900.0,2021-07-23T00:00:00,BOOM
14,42.139999,45.099998,42.139999,43.490002,43.490002,305100.0,2021-07-26T00:00:00,BOOM
15,43.490002,44.200001,42.939999,43.400002,43.400002,246600.0,2021-07-27T00:00:00,BOOM
16,44.259998,44.310001,43.380001,43.830002,43.830002,474500.0,2021-07-28T00:00:00,BOOM
17,44.630001,45.490002,44.169998,44.810001,44.810001,100800.0,2021-07-29T00:00:00,BOOM
18,44.630001,45.439999,43.0,43.77,43.77,101400.0,2021-07-30T00:00:00,BOOM
19,43.860001,45.139999,42.990002,43.310001,43.310001,115900.0,2021-08-02T00:00:00,BOOM
20,43.080002,43.91,42.009998,43.599998,43.599998,122900.0,2021-08-03T00:00:00,BOOM
21,43.0,44.119999,41.580002,41.880001,41.880001,121700.0,2021-08-04T00:00:00,BOOM
22,42.099998,42.970001,41.580002,41.779999,41.779999,68700.0,2021-08-05T00:00:00,BOOM
23,42.459999,43.919998,42.290001,43.27,43.27,85600.0,2021-08-06T00:00:00,BOOM
24,42.619999,42.990002,41.68,42.48,42.48,93800.0,2021-08-09T00:00:00,BOOM
25,43.080002,43.82,42.009998,43.490002,43.490002,81000.0,2021-08-10T00:00:00,BOOM
26,43.290001,43.560001,42.09,43.25,43.25,47000.0,2021-08-11T00:00:00,BOOM
27,43.27,43.27,41.630001,42.029999,42.029999,64600.0,2021-08-12T00:00:00,BOOM
28,41.959999,42.34,40.310001,40.459999,40.459999,57500.0,2021-08-13T00:00:00,BOOM
29,39.93,40.299999,39.27,39.610001,39.610001,63300.0,2021-08-16T00:00:00,BOOM
30,39.080002,39.990002,38.189999,38.75,38.75,53200.0,2021-08-17T00:00:00,BOOM
31,38.889999,39.279999,37.450001,37.709999,37.709999,94400.0,2021-08-18T00:00:00,BOOM
