,Open,High,Low,Close,Adj Close,Volume,Date,company
0,26.780001,27.219999,26.25,27.120001,27.120001,178600.0,2021-07-06T00:00:00,ANGO
1,27.129999,27.5,26.799999,27.24,27.24,186800.0,2021-07-07T00:00:00,ANGO
2,26.790001,27.6,26.440001,27.32,27.32,303900.0,2021-07-08T00:00:00,ANGO
3,27.9,28.75,27.639999,28.110001,28.110001,309100.0,2021-07-09T00:00:00,ANGO
4,28.16,28.83,28.02,28.41,28.41,588900.0,2021-07-12T00:00:00,ANGO
5,28.139999,30.25,27.110001,27.440001,27.440001,618400.0,2021-07-13T00:00:00,ANGO
6,27.41,28.209999,26.27,26.43,26.43,376500.0,2021-07-14T00:00:00,ANGO
7,26.360001,27.120001,24.290001,26.059999,26.059999,582000.0,2021-07-15T00:00:00,ANGO
8,26.059999,26.16,25.16,25.98,25.98,309200.0,2021-07-16T00:00:00,ANGO
9,25.6,25.959999,24.52,24.76,24.76,288700.0,2021-07-19T00:00:00,ANGO
10,24.790001,26.26,24.639999,25.809999,25.809999,209400.0,2021-07-20T00:00:00,ANGO
11,25.809999,26.6,25.809999,26.49,26.49,159000.0,2021-07-21T00:00:00,ANGO
12,27.379999,27.379999,25.65,26.01,26.01,114200.0,2021-07-22T00:00:00,ANGO
13,26.15,26.23,25.66,26.16,26.16,104100.0,2021-07-23T00:00:00,ANGO
14,26.209999,26.4,25.879999,26.1,26.1,125900.0,2021-07-26T00:00:00,ANGO
15,26.02,26.639999,25.51,26.57,26.57,209900.0,2021-07-27T00:00:00,ANGO
16,26.58,26.950001,26.09,26.43,26.43,188700.0,2021-07-28T00:00:00,ANGO
17,26.5,26.690001,26.23,26.5,26.5,94900.0,2021-07-29T00:00:00,ANGO
18,26.530001,26.83,26.299999,26.629999,26.629999,211700.0,2021-07-30T00:00:00,ANGO
19,26.870001,27.200001,26.67,26.969999,26.969999,278000.0,2021-08-02T00:00:00,ANGO
20,27.190001,27.309999,26.709999,27.25,27.25,440300.0,2021-08-03T00:00:00,ANGO
21,27.08,27.48,26.68,26.92,26.92,331400.0,2021-08-04T00:00:00,ANGO
22,26.92,27.57,26.440001,27.549999,27.549999,200200.0,2021-08-05T00:00:00,ANGO
23,27.860001,27.860001,27.120001,27.18,27.18,88800.0,2021-08-06T00:00:00,ANGO
24,27.040001,27.450001,26.75,27.059999,27.059999,151100.0,2021-08-09T00:00:00,ANGO
25,27.15,27.290001,26.67,26.969999,26.969999,166100.0,2021-08-10T00:00:00,ANGO
26,27.02,27.48,26.540001,27.040001,27.040001,528500.0,2021-08-11T00:00:00,ANGO
27,26.950001,27.309999,26.83,27.290001,27.290001,147100.0,2021-08-12T00:00:00,ANGO
28,27.389999,27.66,26.91,27.139999,27.139999,172800.0,2021-08-13T00:00:00,ANGO
29,27.139999,27.139999,26.790001,27.030001,27.030001,215300.0,2021-08-16T00:00:00,ANGO
30,26.82,27.35,26.75,27.299999,27.299999,217000.0,2021-08-17T00:00:00,ANGO
31,27.35,27.74,26.940001,26.950001,26.950001,133200.0,2021-08-18T00:00:00,ANGO
32,26.66,27.51,26.66,27.360001,27.360001,220900.0,2021-08-19T00:00:00,ANGO
33,27.25,28.0,27.25,27.959999,27.959999,152300.0,2021-08-20T00:00:00,ANGO
34,28.049999,28.27,27.530001,27.82,27.82,95700.0,2021-08-23T00:00:00,ANGO
35,27.559999,28.040001,27.559999,27.91,27.91,112200.0,2021-08-24T00:00:00,ANGO
36,27.91,28.0,27.639999,27.67,27.67,181500.0,2021-08-25T00:00:00,ANGO
37,27.709999,27.74,27.299999,27.58,27.58,160900.0,2021-08-26T00:00:00,ANGO
38,27.76,28.23,27.73,28.219999,28.219999,136700.0,2021-08-27T00:00:00,ANGO
39,28.299999,28.549999,28.18,28.49,28.49,111300.0,2021-08-30T00:00:00,ANGO
40,28.540001,28.58,28.049999,28.299999,28.299999,145900.0,2021-08-31T00:00:00,ANGO
41,28.379999,29.23,28.17,29.200001,29.200001,267800.0,2021-09-01T00:00:00,ANGO
42,29.379999,29.379999,28.379999,28.5,28.5,204700.0,2021-09-02T00:00:00,ANGO
43,28.5,28.84,28.16,28.41,28.41,260300.0,2021-09-03T00:00:00,ANGO
44,28.379999,28.379999,27.35,27.940001,27.940001,139400.0,2021-09-07T00:00:00,ANGO
45,27.92,28.01,27.41,27.530001,27.530001,310100.0,2021-09-08T00:00:00,ANGO
46,27.530001,27.969999,27.110001,27.459999,27.459999,183600.0,2021-09-09T00:00:00,ANGO
47,27.700001,27.700001,26.959999,27.1,27.1,131500.0,2021-09-10T00:00:00,ANGO
48,27.360001,27.67,26.66,27.1,27.1,290900.0,2021-09-13T00:00:00,ANGO
49,27.209999,27.57,26.77,27.290001,27.290001,458600.0,2021-09-14T00:00:00,ANGO
50,27.190001,27.49,26.98,27.18,27.18,170700.0,2021-09-15T00:00:00,ANGO
51,27.17,27.58,26.969999,26.969999,26.969999,177700.0,2021-09-16T00:00:00,ANGO
52,26.99,27.110001,25.040001,25.309999,25.309999,796300.0,2021-09-17T00:00:00,ANGO
53,24.83,24.879999,23.629999,24.08,24.08,466000.0,2021-09-20T00:00:00,ANGO
54,24.32,24.76,23.67,23.959999,23.959999,318300.0,2021-09-21T00:00:00,ANGO
55,24.040001,24.68,23.83,24.219999,24.219999,264100.0,2021-09-22T00:00:00,ANGO
56,24.32,24.59,24.16,24.309999,24.309999,186100.0,2021-09-23T00:00:00,ANGO
57,24.120001,24.379999,24.09,24.190001,24.190001,189700.0,2021-09-24T00:00:00,ANGO
58,24.120001,24.57,24.01,24.23,24.23,148000.0,2021-09-27T00:00:00,ANGO
59,24.200001,24.370001,23.370001,23.42,23.42,166800.0,2021-09-28T00:00:00,ANGO
60,23.51,23.799999,23.26,23.360001,23.360001,249900.0,2021-09-29T00:00:00,ANGO
61,24.450001,27.639999,24.08,25.940001,25.940001,1036300.0,2021-09-30T00:00:00,ANGO
62,25.700001,26.540001,25.110001,26.299999,26.299999,322300.0,2021-10-01T00:00:00,ANGO
63,26.16,26.860001,25.940001,26.200001,26.200001,395600.0,2021-10-04T00:00:00,ANGO
64,26.299999,27.57,26.299999,27.51,27.51,326500.0,2021-10-05T00:00:00,ANGO
65,27.17,27.58,26.360001,26.74,26.74,324000.0,2021-10-06T00:00:00,ANGO
66,26.83,27.450001,26.5,26.629999,26.629999,172900.0,2021-10-07T00:00:00,ANGO
67,26.799999,27.290001,25.85,25.940001,25.940001,155700.0,2021-10-08T00:00:00,ANGO
68,26.01,26.25,25.549999,25.620001,25.620001,172700.0,2021-10-11T00:00:00,ANGO
69,25.82,26.07,25.4,25.92,25.92,159900.0,2021-10-12T00:00:00,ANGO
70,26.129999,26.27,25.42,25.93,25.93,116800.0,2021-10-13T00:00:00,ANGO
71,26.290001,26.35,25.469999,25.76,25.76,142300.0,2021-10-14T00:00:00,ANGO
72,27.190001,28.530001,27.139999,27.370001,27.370001,419400.0,2021-10-15T00:00:00,ANGO
73,27.459999,28.0,27.059999,27.23,27.23,199200.0,2021-10-18T00:00:00,ANGO
74,27.370001,28.6,27.139999,27.790001,27.790001,245100.0,2021-10-19T00:00:00,ANGO
75,28.139999,28.59,27.799999,28.360001,28.360001,180700.0,2021-10-20T00:00:00,ANGO
76,28.299999,29.110001,28.24,28.76,28.76,192000.0,2021-10-21T00:00:00,ANGO
77,28.65,28.870001,28.200001,28.540001,28.540001,112400.0,2021-10-22T00:00:00,ANGO
78,28.65,28.65,28.280001,28.51,28.51,113600.0,2021-10-25T00:00:00,ANGO
79,28.51,28.809999,28.1,28.49,28.49,276500.0,2021-10-26T00:00:00,ANGO
80,28.5,28.66,28.26,28.309999,28.309999,133200.0,2021-10-27T00:00:00,ANGO
81,28.5,28.610001,28.25,28.450001,28.450001,134100.0,2021-10-28T00:00:00,ANGO
82,28.299999,29.07,28.299999,28.6,28.6,236900.0,2021-10-29T00:00:00,ANGO
83,28.690001,29.540001,28.32,29.370001,29.370001,191100.0,2021-11-01T00:00:00,ANGO
84,29.5,29.629999,29.09,29.57,29.57,100000.0,2021-11-02T00:00:00,ANGO
85,29.549999,30.969999,29.459999,30.889999,30.889999,204700.0,2021-11-03T00:00:00,ANGO
86,31.200001,31.49,30.360001,30.48,30.48,296400.0,2021-11-04T00:00:00,ANGO
87,30.58,32.0,30.51,30.969999,30.969999,307400.0,2021-11-05T00:00:00,ANGO
88,31.190001,31.41,30.18,30.530001,30.530001,157100.0,2021-11-08T00:00:00,ANGO
89,30.440001,30.440001,29.709999,29.77,29.77,126200.0,2021-11-09T00:00:00,ANGO
90,29.540001,30.26,29.360001,29.559999,29.559999,161800.0,2021-11-10T00:00:00,ANGO
91,29.74,30.01,29.370001,29.559999,29.559999,132200.0,2021-11-11T00:00:00,ANGO
92,29.83,29.959999,29.129999,29.74,29.74,110900.0,2021-11-12T00:00:00,ANGO
93,29.83,29.83,28.91,29.07,29.07,263400.0,2021-11-15T00:00:00,ANGO
94,28.98,29.549999,28.690001,29.540001,29.540001,146900.0,2021-11-16T00:00:00,ANGO
95,29.51,29.75,28.709999,29.51,29.51,245500.0,2021-11-17T00:00:00,ANGO
96,29.51,29.51,28.610001,28.85,28.85,143300.0,2021-11-18T00:00:00,ANGO
97,28.66,28.91,28.26,28.52,28.52,83500.0,2021-11-19T00:00:00,ANGO
98,28.860001,29.1,28.200001,28.4,28.4,142600.0,2021-11-22T00:00:00,ANGO
99,28.370001,28.6,27.700001,28.16,28.16,152800.0,2021-11-23T00:00:00,ANGO
100,27.98,29.01,27.48,28.85,28.85,154600.0,2021-11-24T00:00:00,ANGO
101,28.18,28.76,27.17,27.219999,27.219999,118400.0,2021-11-26T00:00:00,ANGO
102,26.940001,28.370001,26.57,26.67,26.67,187900.0,2021-11-29T00:00:00,ANGO
103,26.34,26.76,25.59,25.75,25.75,387000.0,2021-11-30T00:00:00,ANGO
104,26.43,28.120001,25.49,25.49,25.49,196500.0,2021-12-01T00:00:00,ANGO
105,25.58,26.73,25.370001,26.549999,26.549999,116200.0,2021-12-02T00:00:00,ANGO
106,26.549999,27.309999,25.41,25.639999,25.639999,208800.0,2021-12-03T00:00:00,ANGO
107,25.940001,26.5,25.25,25.870001,25.870001,279900.0,2021-12-06T00:00:00,ANGO
108,26.33,27.01,25.700001,26.49,26.49,147800.0,2021-12-07T00:00:00,ANGO
109,26.540001,26.790001,25.98,26.48,26.48,104700.0,2021-12-08T00:00:00,ANGO
110,26.18,26.23,25.389999,25.67,25.67,217900.0,2021-12-09T00:00:00,ANGO
111,26.219999,26.219999,25.15,25.370001,25.370001,161000.0,2021-12-10T00:00:00,ANGO
112,25.24,25.67,24.639999,25.1,25.1,208200.0,2021-12-13T00:00:00,ANGO
113,24.969999,25.540001,24.24,24.35,24.35,167100.0,2021-12-14T00:00:00,ANGO
114,24.27,25.059999,24.09,24.98,24.98,203100.0,2021-12-15T00:00:00,ANGO
115,25.129999,25.610001,24.530001,24.91,24.91,294400.0,2021-12-16T00:00:00,ANGO
116,24.950001,26.040001,24.66,25.85,25.85,1315800.0,2021-12-17T00:00:00,ANGO
117,25.5,25.610001,24.93,25.43,25.43,172500.0,2021-12-20T00:00:00,ANGO
118,25.870001,26.66,25.67,26.65,26.65,121800.0,2021-12-21T00:00:00,ANGO
119,26.67,27.719999,26.389999,27.639999,27.639999,183900.0,2021-12-22T00:00:00,ANGO
120,27.719999,28.35,27.549999,28.209999,28.209999,148900.0,2021-12-23T00:00:00,ANGO
121,28.15,29.049999,27.93,28.950001,28.950001,224200.0,2021-12-27T00:00:00,ANGO
122,28.68,29.16,27.9,28.370001,28.370001,151000.0,2021-12-28T00:00:00,ANGO
123,28.4,28.700001,27.889999,28.25,28.25,139300.0,2021-12-29T00:00:00,ANGO
124,28.33,28.58,27.879999,28.200001,28.200001,179400.0,2021-12-30T00:00:00,ANGO
125,28.290001,28.51,27.49,27.58,27.58,251000.0,2021-12-31T00:00:00,ANGO
126,29.08,29.18,27.41,29.16,29.16,317600.0,2022-01-03T00:00:00,ANGO
127,29.540001,29.969999,28.889999,29.09,29.09,461900.0,2022-01-04T00:00:00,ANGO
128,28.98,30.0,27.530001,27.74,27.74,479300.0,2022-01-05T00:00:00,ANGO
129,24.190001,26.360001,23.540001,24.459999,24.459999,1128700.0,2022-01-06T00:00:00,ANGO
130,23.83,23.879999,22.41,23.43,23.43,886000.0,2022-01-07T00:00:00,ANGO
131,23.02,23.26,22.33,22.67,22.67,502600.0,2022-01-10T00:00:00,ANGO
132,22.74,23.709999,22.35,23.450001,23.450001,488700.0,2022-01-11T00:00:00,ANGO
133,23.16,23.75,21.969999,22.08,22.08,584000.0,2022-01-12T00:00:00,ANGO
134,23.67,24.09,22.440001,22.459999,22.459999,590200.0,2022-01-13T00:00:00,ANGO
135,21.959999,22.709999,21.59,22.629999,22.629999,313400.0,2022-01-14T00:00:00,ANGO
136,22.24,22.959999,21.91,22.51,22.51,421700.0,2022-01-18T00:00:00,ANGO
137,22.459999,23.0,21.889999,22.049999,22.049999,443600.0,2022-01-19T00:00:00,ANGO
138,22.219999,23.16,21.98,22.190001,22.190001,356100.0,2022-01-20T00:00:00,ANGO
139,21.940001,22.85,21.870001,22.120001,22.120001,470800.0,2022-01-21T00:00:00,ANGO
140,21.709999,23.139999,21.33,22.82,22.82,570700.0,2022-01-24T00:00:00,ANGO
141,22.48,22.48,21.530001,22.0,22.0,503400.0,2022-01-25T00:00:00,ANGO
142,22.17,22.690001,20.709999,21.280001,21.280001,477700.0,2022-01-26T00:00:00,ANGO
143,21.6,21.700001,20.030001,20.459999,20.459999,436800.0,2022-01-27T00:00:00,ANGO
144,20.41,21.030001,20.059999,21.01,21.01,435400.0,2022-01-28T00:00:00,ANGO
145,20.809999,21.67,20.719999,21.629999,21.629999,390300.0,2022-01-31T00:00:00,ANGO
146,21.719999,21.77,20.99,21.309999,21.309999,296200.0,2022-02-01T00:00:00,ANGO
147,21.280001,21.709999,20.35,20.91,20.91,286200.0,2022-02-02T00:00:00,ANGO
148,20.639999,21.040001,20.379999,20.48,20.48,171400.0,2022-02-03T00:00:00,ANGO
149,20.440001,20.82,20.190001,20.58,20.58,187900.0,2022-02-04T00:00:00,ANGO
150,20.5,20.85,20.360001,20.67,20.67,191900.0,2022-02-07T00:00:00,ANGO
151,20.67,21.639999,20.370001,21.559999,21.559999,198500.0,2022-02-08T00:00:00,ANGO
152,21.68,22.389999,21.51,22.379999,22.379999,306100.0,2022-02-09T00:00:00,ANGO
153,21.889999,22.83,21.129999,21.940001,21.940001,298800.0,2022-02-10T00:00:00,ANGO
154,21.73,22.139999,21.309999,21.57,21.57,109200.0,2022-02-11T00:00:00,ANGO
155,21.690001,22.139999,21.5,21.9,21.9,220800.0,2022-02-14T00:00:00,ANGO
156,22.34,22.76,22.34,22.690001,22.690001,188300.0,2022-02-15T00:00:00,ANGO
157,22.66,22.709999,22.200001,22.5,22.5,164800.0,2022-02-16T00:00:00,ANGO
158,22.09,22.370001,21.73,22.09,22.09,279200.0,2022-02-17T00:00:00,ANGO
159,21.959999,22.059999,21.129999,21.16,21.16,171600.0,2022-02-18T00:00:00,ANGO
160,20.92,21.200001,20.57,20.92,20.92,205600.0,2022-02-22T00:00:00,ANGO
161,20.99,21.299999,20.74,21.09,21.09,181600.0,2022-02-23T00:00:00,ANGO
162,20.59,22.18,20.52,22.110001,22.110001,221700.0,2022-02-24T00:00:00,ANGO
163,22.219999,23.309999,21.959999,23.209999,23.209999,192100.0,2022-02-25T00:00:00,ANGO
164,23.09,23.709999,22.790001,23.530001,23.530001,211500.0,2022-02-28T00:00:00,ANGO
165,23.4,24.01,22.870001,23.98,23.98,271000.0,2022-03-01T00:00:00,ANGO
166,24.15,24.67,23.92,24.5,24.5,243600.0,2022-03-02T00:00:00,ANGO
167,24.690001,24.780001,24.049999,24.32,24.32,201800.0,2022-03-03T00:00:00,ANGO
168,24.200001,24.459999,23.809999,24.07,24.07,128300.0,2022-03-04T00:00:00,ANGO
169,24.17,24.309999,23.58,24.190001,24.190001,229900.0,2022-03-07T00:00:00,ANGO
170,24.190001,24.34,22.559999,23.34,23.34,210700.0,2022-03-08T00:00:00,ANGO
171,23.77,24.200001,23.639999,23.700001,23.700001,144900.0,2022-03-09T00:00:00,ANGO
172,23.23,23.74,21.66,23.49,23.49,158800.0,2022-03-10T00:00:00,ANGO
173,23.66,23.92,22.700001,22.75,22.75,174600.0,2022-03-11T00:00:00,ANGO
174,22.799999,23.23,22.620001,22.83,22.83,186100.0,2022-03-14T00:00:00,ANGO
175,23.02,23.02,22.360001,22.66,22.66,152600.0,2022-03-15T00:00:00,ANGO
176,22.9,23.469999,22.440001,22.940001,22.940001,385600.0,2022-03-16T00:00:00,ANGO
177,23.129999,24.49,22.690001,24.35,24.35,288000.0,2022-03-17T00:00:00,ANGO
178,24.360001,24.75,23.84,23.9,23.9,347000.0,2022-03-18T00:00:00,ANGO
179,23.9,24.110001,22.85,23.049999,23.049999,267500.0,2022-03-21T00:00:00,ANGO
180,23.25,23.34,22.639999,22.709999,22.709999,157000.0,2022-03-22T00:00:00,ANGO
181,22.42,22.73,21.66,21.75,21.75,286400.0,2022-03-23T00:00:00,ANGO
182,21.73,22.059999,21.219999,21.969999,21.969999,310300.0,2022-03-24T00:00:00,ANGO
183,22.18,22.200001,21.790001,21.85,21.85,97900.0,2022-03-25T00:00:00,ANGO
184,22.1,22.17,21.16,21.43,21.43,242400.0,2022-03-28T00:00:00,ANGO
185,21.66,22.309999,21.639999,21.719999,21.719999,274700.0,2022-03-29T00:00:00,ANGO
