,Open,High,Low,Close,Adj Close,Volume,Date,company
0,47.470001,47.470001,46.040001,46.610001,45.815521,508800.0,2021-07-06T00:00:00,AGO
1,46.16,47.0,46.16,46.43,45.638588,571500.0,2021-07-07T00:00:00,AGO
2,45.830002,46.110001,44.959999,45.369999,44.596661,519600.0,2021-07-08T00:00:00,AGO
3,46.299999,47.279999,46.299999,47.080002,46.277512,308500.0,2021-07-09T00:00:00,AGO
4,46.639999,48.200001,46.450001,48.169998,47.34893,498900.0,2021-07-12T00:00:00,AGO
5,47.880001,48.060001,46.990002,47.25,46.444614,416500.0,2021-07-13T00:00:00,AGO
6,47.32,47.700001,46.529999,46.700001,45.903988,304600.0,2021-07-14T00:00:00,AGO
7,46.150002,47.450001,45.779999,47.099998,46.297169,215700.0,2021-07-15T00:00:00,AGO
8,47.509998,47.509998,46.169998,46.259998,45.471485,197900.0,2021-07-16T00:00:00,AGO
9,45.0,45.610001,44.630001,44.98,44.213303,360900.0,2021-07-19T00:00:00,AGO
10,45.02,47.360001,45.02,46.34,45.550125,600900.0,2021-07-20T00:00:00,AGO
11,47.060001,47.889999,46.970001,46.98,46.179214,402700.0,2021-07-21T00:00:00,AGO
12,46.73,47.240002,45.759998,46.139999,45.353531,339800.0,2021-07-22T00:00:00,AGO
13,46.540001,47.0,46.040001,46.34,45.550125,373300.0,2021-07-23T00:00:00,AGO
14,46.459999,47.639999,46.459999,47.209999,46.405293,442200.0,2021-07-26T00:00:00,AGO
15,46.779999,47.049999,46.400002,46.650002,45.854839,273800.0,2021-07-27T00:00:00,AGO
16,46.860001,47.119999,45.799999,46.73,45.933475,443200.0,2021-07-28T00:00:00,AGO
17,47.0,48.380001,46.880001,48.080002,47.260468,518300.0,2021-07-29T00:00:00,AGO
18,47.689999,48.650002,47.669998,47.810001,46.995071,421900.0,2021-07-30T00:00:00,AGO
19,47.810001,49.279999,47.810001,48.029999,47.211315,485100.0,2021-08-02T00:00:00,AGO
20,48.419998,48.419998,47.16,48.0,47.181831,332600.0,2021-08-03T00:00:00,AGO
21,47.32,48.220001,47.240002,47.57,46.759159,232300.0,2021-08-04T00:00:00,AGO
22,48.0,48.59,47.810001,48.310001,47.486542,240600.0,2021-08-05T00:00:00,AGO
23,49.150002,51.09,48.5,48.740002,47.909218,354800.0,2021-08-06T00:00:00,AGO
24,48.360001,48.759998,48.130001,48.470001,47.643822,429200.0,2021-08-09T00:00:00,AGO
25,48.470001,49.849998,48.330002,49.279999,48.440006,307200.0,2021-08-10T00:00:00,AGO
26,49.09,49.849998,48.610001,49.830002,48.980637,339000.0,2021-08-11T00:00:00,AGO
27,50.16,50.290001,49.380001,50.150002,49.295181,215200.0,2021-08-12T00:00:00,AGO
28,50.400002,50.400002,49.82,50.0,49.147736,213400.0,2021-08-13T00:00:00,AGO
29,49.509998,50.349998,49.099998,50.27,49.413136,378500.0,2021-08-16T00:00:00,AGO
30,49.689999,49.970001,49.110001,49.490002,48.860264,285500.0,2021-08-17T00:00:00,AGO
31,49.240002,50.169998,49.07,49.200001,48.573952,269700.0,2021-08-18T00:00:00,AGO
32,48.779999,49.860001,48.5,48.66,48.040821,662500.0,2021-08-19T00:00:00,AGO
33,48.48,50.25,48.18,49.59,48.958992,288300.0,2021-08-20T00:00:00,AGO
34,49.669998,49.950001,49.099998,49.619999,48.988605,310700.0,2021-08-23T00:00:00,AGO
35,49.66,50.549999,49.439999,49.970001,49.334156,268700.0,2021-08-24T00:00:00,AGO
36,50.18,50.990002,50.009998,50.389999,49.748806,261300.0,2021-08-25T00:00:00,AGO
37,50.360001,50.700001,49.740002,49.799999,49.166317,296500.0,2021-08-26T00:00:00,AGO
38,49.709999,50.869999,49.709999,50.720001,50.074612,255100.0,2021-08-27T00:00:00,AGO
39,50.639999,50.639999,49.59,49.709999,49.077461,238400.0,2021-08-30T00:00:00,AGO
40,49.540001,50.349998,49.41,49.860001,49.225552,319900.0,2021-08-31T00:00:00,AGO
41,50.02,50.02,48.849998,49.040001,48.415993,250700.0,2021-09-01T00:00:00,AGO
42,48.91,49.0,47.950001,48.169998,47.557056,381300.0,2021-09-02T00:00:00,AGO
43,48.02,48.080002,47.0,47.580002,46.974567,263300.0,2021-09-03T00:00:00,AGO
44,47.439999,48.200001,47.130001,47.209999,46.609272,342600.0,2021-09-07T00:00:00,AGO
45,46.990002,47.450001,46.77,47.27,46.66851,344600.0,2021-09-08T00:00:00,AGO
46,46.950001,48.029999,46.950001,47.509998,46.905453,271200.0,2021-09-09T00:00:00,AGO
47,47.779999,48.27,46.66,46.779999,46.184746,273000.0,2021-09-10T00:00:00,AGO
48,47.23,47.599998,46.639999,47.52,46.915325,392400.0,2021-09-13T00:00:00,AGO
49,47.439999,47.700001,46.419998,46.669998,46.076141,401900.0,2021-09-14T00:00:00,AGO
50,46.599998,47.220001,46.419998,47.119999,46.520416,438700.0,2021-09-15T00:00:00,AGO
51,47.200001,47.450001,46.77,46.889999,46.293343,603700.0,2021-09-16T00:00:00,AGO
52,46.970001,47.549999,46.09,46.639999,46.046528,1658800.0,2021-09-17T00:00:00,AGO
53,45.59,46.290001,45.419998,46.240002,45.651619,664100.0,2021-09-20T00:00:00,AGO
54,46.669998,46.919998,46.009998,46.189999,45.602249,374700.0,2021-09-21T00:00:00,AGO
55,46.68,47.48,46.59,46.959999,46.362453,320300.0,2021-09-22T00:00:00,AGO
56,47.290001,48.299999,47.290001,47.650002,47.043674,311900.0,2021-09-23T00:00:00,AGO
57,47.75,48.07,47.130001,47.139999,46.540165,399300.0,2021-09-24T00:00:00,AGO
58,47.43,47.959999,47.139999,47.200001,46.5994,824300.0,2021-09-27T00:00:00,AGO
59,47.169998,47.389999,45.740002,45.880001,45.296196,503400.0,2021-09-28T00:00:00,AGO
60,46.110001,47.099998,45.709999,46.740002,46.145256,468400.0,2021-09-29T00:00:00,AGO
